Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 00:00:44.029,114180.1,0.019,BTCUSDT
2025-09-30 00:00:44.112,114180.1,0.008,BTCUSDT
2025-09-30 00:00:44.207,114180.0,0.088,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.037,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.026,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.064,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.064,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.088,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.088,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.118,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.118,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.064,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.125,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.064,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.023,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.011,BTCUSDT
2025-09-30 00:00:44.364,114180.1,0.268,BTCUSDT
2025-09-30 00:00:44.456,114180.1,0.001,BTCUSDT
2025-09-30 00:00:44.456,114180.1,0.007,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.036,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.017,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.349,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.001,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.005,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.011,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.028,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.355,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.188,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.001,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.006,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.002,BTCUSDT
2025-09-30 00:00:44.460,114180.1,0.001,BTCUSDT
2025-09-30 00:00:44.462,114180.1,0.001,BTCUSDT
2025-09-30 00:00:44.462,114180.2,0.001,BTCUSDT
2025-09-30 00:00:44.462,114180.2,0.001,BTCUSDT
2025-09-30 00:00:44.462,114180.2,0.001,BTCUSDT
2025-09-30 00:00:44.462,114180.6,0.002,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.002,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.018,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.24,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.001,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.001,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.001,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.001,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.001,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.001,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.002,BTCUSDT
2025-09-30 00:00:44.471,114181.0,0.002,BTCUSDT
2025-09-30 00:00:44.471,114181.1,0.001,BTCUSDT
2025-09-30 00:00:44.471,114181.2,0.002,BTCUSDT
2025-09-30 00:00:44.476,114181.9,0.002,BTCUSDT
2025-09-30 00:00:44.476,114181.9,0.001,BTCUSDT
2025-09-30 00:00:44.476,114181.9,0.001,BTCUSDT
2025-09-30 00:00:44.476,114181.9,0.001,BTCUSDT
2025-09-30 00:00:44.476,114183.0,0.002,BTCUSDT
2025-09-30 00:00:44.476,114183.0,0.001,BTCUSDT
2025-09-30 00:00:44.476,114183.3,0.001,BTCUSDT
2025-09-30 00:00:44.476,114183.3,0.087,BTCUSDT
2025-09-30 00:00:44.476,114183.8,0.002,BTCUSDT
2025-09-30 00:00:44.476,114184.0,0.002,BTCUSDT
2025-09-30 00:00:44.483,114184.9,0.002,BTCUSDT
2025-09-30 00:00:44.483,114184.9,0.001,BTCUSDT
2025-09-30 00:00:44.483,114185.0,0.002,BTCUSDT
2025-09-30 00:00:44.483,114185.5,0.065,BTCUSDT
2025-09-30 00:00:44.483,114185.7,0.002,BTCUSDT
2025-09-30 00:00:44.483,114186.1,0.001,BTCUSDT
2025-09-30 00:00:44.483,114186.4,0.002,BTCUSDT
2025-09-30 00:00:44.483,114187.0,0.002,BTCUSDT
2025-09-30 00:00:44.483,114187.0,0.001,BTCUSDT
2025-09-30 00:00:44.483,114187.5,0.001,BTCUSDT
2025-09-30 00:00:44.483,114187.6,0.002,BTCUSDT
2025-09-30 00:00:44.483,114188.2,0.002,BTCUSDT
2025-09-30 00:00:44.483,114188.2,0.001,BTCUSDT
2025-09-30 00:00:44.483,114188.4,0.001,BTCUSDT
2025-09-30 00:00:44.483,114188.8,0.002,BTCUSDT
2025-09-30 00:00:44.483,114188.8,0.002,BTCUSDT
2025-09-30 00:00:44.483,114189.6,0.002,BTCUSDT
2025-09-30 00:00:44.483,114189.9,0.001,BTCUSDT
2025-09-30 00:00:44.483,114190.0,0.001,BTCUSDT
2025-09-30 00:00:44.483,114190.0,0.002,BTCUSDT
2025-09-30 00:00:44.483,114190.3,0.002,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.002,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.205,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.009,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.059,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.087,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.001,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.001,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.35,BTCUSDT
2025-09-30 00:00:44.808,114191.0,0.002,BTCUSDT
2025-09-30 00:00:44.808,114191.1,0.001,BTCUSDT
2025-09-30 00:00:44.808,114191.1,0.001,BTCUSDT
2025-09-30 00:00:44.808,114191.1,0.001,BTCUSDT
2025-09-30 00:00:44.808,114191.3,0.002,BTCUSDT
2025-09-30 00:00:44.808,114191.6,0.001,BTCUSDT
2025-09-30 00:00:44.808,114191.6,0.003,BTCUSDT
2025-09-30 00:00:44.808,114192.0,0.002,BTCUSDT
2025-09-30 00:00:44.808,114192.0,0.05,BTCUSDT
2025-09-30 00:00:44.808,114192.1,0.002,BTCUSDT
2025-09-30 00:00:44.808,114192.4,0.001,BTCUSDT
2025-09-30 00:00:44.808,114192.6,0.002,BTCUSDT
2025-09-30 00:00:44.808,114192.6,0.001,BTCUSDT
2025-09-30 00:00:44.808,114192.8,0.05,BTCUSDT
2025-09-30 00:00:44.808,114193.2,0.002,BTCUSDT
2025-09-30 00:00:44.808,114193.2,0.001,BTCUSDT
2025-09-30 00:00:44.808,114193.3,0.001,BTCUSDT
2025-09-30 00:00:44.808,114193.5,0.002,BTCUSDT
2025-09-30 00:00:44.808,114193.8,0.001,BTCUSDT
2025-09-30 00:00:44.808,114193.8,0.002,BTCUSDT
2025-09-30 00:00:44.808,114194.3,0.001,BTCUSDT
2025-09-30 00:00:44.808,114194.5,0.002,BTCUSDT
2025-09-30 00:00:44.808,114194.8,0.002,BTCUSDT
2025-09-30 00:00:44.808,114194.8,0.007,BTCUSDT
2025-09-30 00:00:44.808,114195.0,0.002,BTCUSDT
2025-09-30 00:00:44.808,114195.0,0.001,BTCUSDT
2025-09-30 00:00:44.808,114195.2,0.001,BTCUSDT
2025-09-30 00:00:45.031,114195.2,0.02,BTCUSDT
2025-09-30 00:00:45.037,114195.3,0.008,BTCUSDT
2025-09-30 00:00:45.074,114195.2,0.006,BTCUSDT
2025-09-30 00:00:45.233,114195.2,0.088,BTCUSDT
2025-09-30 00:00:45.287,114195.3,0.031,BTCUSDT
2025-09-30 00:00:45.342,114195.2,0.001,BTCUSDT
2025-09-30 00:00:45.376,114195.3,0.001,BTCUSDT
2025-09-30 00:00:45.381,114195.3,0.008,BTCUSDT
2025-09-30 00:00:45.535,114195.2,0.007,BTCUSDT
2025-09-30 00:00:45.535,114195.2,0.129,BTCUSDT
2025-09-30 00:00:45.632,114195.2,0.004,BTCUSDT
2025-09-30 00:00:45.636,114195.2,0.004,BTCUSDT
2025-09-30 00:00:45.689,114195.2,0.012,BTCUSDT
2025-09-30 00:00:45.771,114195.3,1.708,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.009,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.008,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.009,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.002,BTCUSDT
2025-09-30 00:00:45.771,114195.3,0.002,BTCUSDT
2025-09-30 00:00:45.771,114195.4,0.001,BTCUSDT
2025-09-30 00:00:45.771,114195.4,0.001,BTCUSDT
2025-09-30 00:00:45.771,114195.4,0.001,BTCUSDT
2025-09-30 00:00:45.771,114195.5,0.002,BTCUSDT
2025-09-30 00:00:45.771,114196.0,0.002,BTCUSDT
2025-09-30 00:00:45.771,114196.0,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.0,0.002,BTCUSDT
2025-09-30 00:00:45.771,114196.1,0.002,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.4,0.002,BTCUSDT
2025-09-30 00:00:45.771,114196.5,0.001,BTCUSDT
2025-09-30 00:00:45.771,114196.7,0.002,BTCUSDT
2025-09-30 00:00:45.771,114197.1,0.002,BTCUSDT
2025-09-30 00:00:45.771,114197.1,0.002,BTCUSDT
2025-09-30 00:00:45.771,114197.3,0.002,BTCUSDT
2025-09-30 00:00:45.771,114197.3,0.002,BTCUSDT
2025-09-30 00:00:45.771,114197.3,0.001,BTCUSDT
2025-09-30 00:00:45.771,114197.4,0.002,BTCUSDT
2025-09-30 00:00:45.771,114197.7,0.001,BTCUSDT
2025-09-30 00:00:45.771,114197.9,0.002,BTCUSDT
2025-09-30 00:00:45.771,114198.2,0.002,BTCUSDT
2025-09-30 00:00:45.771,114198.3,0.002,BTCUSDT
2025-09-30 00:00:45.771,114198.4,0.001,BTCUSDT
2025-09-30 00:00:45.772,114198.5,0.002,BTCUSDT
2025-09-30 00:00:45.772,114198.8,0.001,BTCUSDT
2025-09-30 00:00:45.772,114199.1,0.002,BTCUSDT
2025-09-30 00:00:45.772,114199.2,0.001,BTCUSDT
2025-09-30 00:00:45.772,114199.3,0.002,BTCUSDT
2025-09-30 00:00:45.772,114199.4,0.001,BTCUSDT
2025-09-30 00:00:45.772,114199.4,0.002,BTCUSDT
2025-09-30 00:00:45.772,114199.6,0.002,BTCUSDT
2025-09-30 00:00:45.772,114199.7,0.002,BTCUSDT
2025-09-30 00:00:45.772,114199.8,0.001,BTCUSDT
2025-09-30 00:00:45.772,114200.0,0.001,BTCUSDT
2025-09-30 00:00:45.772,114200.0,0.002,BTCUSDT
2025-09-30 00:00:45.772,114200.4,0.002,BTCUSDT
2025-09-30 00:00:45.772,114200.5,0.002,BTCUSDT
2025-09-30 00:00:45.772,114200.6,0.002,BTCUSDT
2025-09-30 00:00:45.772,114201.0,0.06,BTCUSDT
2025-09-30 00:00:45.772,114201.1,0.001,BTCUSDT
2025-09-30 00:00:45.772,114201.2,0.002,BTCUSDT
2025-09-30 00:00:45.772,114201.5,0.001,BTCUSDT
2025-09-30 00:00:45.772,114201.5,0.002,BTCUSDT
2025-09-30 00:00:45.772,114201.5,0.001,BTCUSDT
2025-09-30 00:00:45.772,114201.7,0.001,BTCUSDT
2025-09-30 00:00:45.772,114201.7,0.002,BTCUSDT
2025-09-30 00:00:45.772,114201.8,0.002,BTCUSDT
2025-09-30 00:00:45.772,114202.4,0.002,BTCUSDT
2025-09-30 00:00:45.772,114202.5,0.002,BTCUSDT
2025-09-30 00:00:45.772,114202.6,0.002,BTCUSDT
2025-09-30 00:00:45.772,114203.1,0.001,BTCUSDT
2025-09-30 00:00:45.772,114203.2,0.002,BTCUSDT
2025-09-30 00:00:45.772,114203.3,0.002,BTCUSDT
2025-09-30 00:00:45.772,114203.7,0.002,BTCUSDT
2025-09-30 00:00:45.772,114204.1,0.003,BTCUSDT
2025-09-30 00:00:45.772,114204.3,0.002,BTCUSDT
2025-09-30 00:00:45.772,114204.4,0.001,BTCUSDT
2025-09-30 00:00:45.772,114204.6,0.001,BTCUSDT
2025-09-30 00:00:45.772,114204.7,0.001,BTCUSDT
2025-09-30 00:00:45.772,114204.8,0.002,BTCUSDT
2025-09-30 00:00:45.772,114204.9,0.002,BTCUSDT
2025-09-30 00:00:45.772,114205.0,0.001,BTCUSDT
2025-09-30 00:00:45.772,114205.0,0.002,BTCUSDT
2025-09-30 00:00:45.772,114205.1,0.001,BTCUSDT
2025-09-30 00:00:45.772,114205.2,0.001,BTCUSDT
2025-09-30 00:00:45.772,114205.2,0.001,BTCUSDT
2025-09-30 00:00:45.772,114205.4,0.002,BTCUSDT
2025-09-30 00:00:45.772,114205.4,0.002,BTCUSDT
2025-09-30 00:00:45.772,114205.4,0.002,BTCUSDT
2025-09-30 00:00:45.772,114205.5,0.002,BTCUSDT
2025-09-30 00:00:45.772,114205.7,0.006,BTCUSDT
2025-09-30 00:00:45.772,114206.1,0.001,BTCUSDT
2025-09-30 00:00:45.772,114206.1,0.002,BTCUSDT
2025-09-30 00:00:45.772,114206.4,0.001,BTCUSDT
2025-09-30 00:00:45.772,114206.4,0.002,BTCUSDT
2025-09-30 00:00:45.772,114206.4,0.001,BTCUSDT
2025-09-30 00:00:45.772,114206.5,0.002,BTCUSDT
2025-09-30 00:00:45.772,114206.7,0.002,BTCUSDT
2025-09-30 00:00:45.772,114207.1,0.002,BTCUSDT
2025-09-30 00:00:45.772,114207.2,0.003,BTCUSDT
2025-09-30 00:00:45.772,114207.3,0.002,BTCUSDT
2025-09-30 00:00:45.772,114207.4,0.003,BTCUSDT
2025-09-30 00:00:45.772,114207.4,0.044,BTCUSDT
2025-09-30 00:00:45.836,114207.4,0.001,BTCUSDT
2025-09-30 00:00:45.990,114207.4,0.176,BTCUSDT
2025-09-30 00:00:45.990,114207.4,0.18,BTCUSDT
2025-09-30 00:00:45.990,114207.4,0.047,BTCUSDT
2025-09-30 00:00:45.990,114207.4,0.006,BTCUSDT
2025-09-30 00:00:46.006,114207.3,0.02,BTCUSDT
2025-09-30 00:00:46.200,114207.4,0.004,BTCUSDT
2025-09-30 00:00:46.203,114207.3,0.044,BTCUSDT
2025-09-30 00:00:46.203,114207.3,0.044,BTCUSDT
2025-09-30 00:00:46.607,114207.4,0.008,BTCUSDT
2025-09-30 00:00:46.958,114207.4,0.006,BTCUSDT
2025-09-30 00:00:46.958,114207.4,0.002,BTCUSDT
2025-09-30 00:00:47.184,114207.3,0.088,BTCUSDT
2025-09-30 00:00:47.204,114207.3,0.003,BTCUSDT
2025-09-30 00:00:47.523,114207.4,0.008,BTCUSDT
2025-09-30 00:00:47.838,114207.4,0.005,BTCUSDT
2025-09-30 00:00:47.887,114207.4,0.008,BTCUSDT
2025-09-30 00:00:48.039,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.01,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.009,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.009,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.137,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.002,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.002,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.262,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.004,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.021,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.018,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.172,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.008,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.006,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.2,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.2,0.001,BTCUSDT
2025-09-30 00:00:48.074,114207.2,0.004,BTCUSDT
2025-09-30 00:00:48.074,114206.8,0.002,BTCUSDT
2025-09-30 00:00:48.074,114206.3,0.002,BTCUSDT
2025-09-30 00:00:48.074,114205.2,0.002,BTCUSDT
2025-09-30 00:00:48.074,114205.2,0.002,BTCUSDT
2025-09-30 00:00:48.074,114205.0,0.001,BTCUSDT
2025-09-30 00:00:48.074,114205.0,0.001,BTCUSDT
2025-09-30 00:00:48.074,114204.6,0.001,BTCUSDT
2025-09-30 00:00:48.074,114204.6,0.002,BTCUSDT
2025-09-30 00:00:48.074,114204.6,0.002,BTCUSDT
2025-09-30 00:00:48.074,114204.1,0.002,BTCUSDT
2025-09-30 00:00:48.074,114203.8,0.002,BTCUSDT
2025-09-30 00:00:48.074,114203.5,0.002,BTCUSDT
2025-09-30 00:00:48.074,114203.3,0.001,BTCUSDT
2025-09-30 00:00:48.074,114203.2,0.002,BTCUSDT
2025-09-30 00:00:48.074,114202.9,0.002,BTCUSDT
2025-09-30 00:00:48.074,114202.9,0.002,BTCUSDT
2025-09-30 00:00:48.074,114202.6,0.002,BTCUSDT
2025-09-30 00:00:48.074,114202.3,0.002,BTCUSDT
2025-09-30 00:00:48.074,114202.0,0.002,BTCUSDT
2025-09-30 00:00:48.074,114202.0,0.065,BTCUSDT
2025-09-30 00:00:48.074,114202.0,0.004,BTCUSDT
2025-09-30 00:00:48.074,114201.9,0.002,BTCUSDT
2025-09-30 00:00:48.074,114201.8,0.002,BTCUSDT
2025-09-30 00:00:48.074,114201.8,0.002,BTCUSDT
2025-09-30 00:00:48.074,114201.7,0.001,BTCUSDT
2025-09-30 00:00:48.074,114201.6,0.06,BTCUSDT
2025-09-30 00:00:48.074,114201.6,0.009,BTCUSDT
2025-09-30 00:00:48.074,114201.6,0.001,BTCUSDT
2025-09-30 00:00:48.074,114201.6,0.018,BTCUSDT
2025-09-30 00:00:48.074,114201.6,0.01,BTCUSDT
2025-09-30 00:00:48.074,114201.2,0.002,BTCUSDT
2025-09-30 00:00:48.074,114201.1,0.001,BTCUSDT
2025-09-30 00:00:48.074,114200.9,0.002,BTCUSDT
2025-09-30 00:00:48.074,114200.9,0.015,BTCUSDT
2025-09-30 00:00:48.074,114200.6,0.002,BTCUSDT
2025-09-30 00:00:48.074,114200.3,0.002,BTCUSDT
2025-09-30 00:00:48.074,114200.1,0.002,BTCUSDT
2025-09-30 00:00:48.074,114200.1,0.001,BTCUSDT
2025-09-30 00:00:48.145,114200.0,0.001,BTCUSDT
2025-09-30 00:00:48.145,114200.0,0.087,BTCUSDT
2025-09-30 00:00:48.295,114200.1,0.002,BTCUSDT
2025-09-30 00:00:48.454,114200.1,0.009,BTCUSDT
2025-09-30 00:00:48.793,114200.1,0.008,BTCUSDT
2025-09-30 00:00:48.824,114200.1,0.031,BTCUSDT
2025-09-30 00:00:49.096,114200.0,0.088,BTCUSDT
2025-09-30 00:00:49.722,114200.0,0.002,BTCUSDT
2025-09-30 00:00:50.024,114200.0,0.088,BTCUSDT
2025-09-30 00:00:50.045,114200.0,0.028,BTCUSDT
2025-09-30 00:00:50.132,114200.0,0.097,BTCUSDT
2025-09-30 00:00:50.305,114200.0,0.003,BTCUSDT
2025-09-30 00:00:50.918,114200.0,0.062,BTCUSDT
2025-09-30 00:00:51.117,114200.0,0.088,BTCUSDT
2025-09-30 00:00:51.280,114200.0,0.007,BTCUSDT
2025-09-30 00:00:51.393,114200.1,0.001,BTCUSDT
2025-09-30 00:00:51.544,114200.1,0.001,BTCUSDT
